Startup_ID,Team_Size,Founder_Experience_Years,Startup_Age_Years,Industry,City,Funding_Goal,Funding_Raised,Funding_Success,Growth_Rate,Revenue
4109,6,4,8,HealthTech,Pune,889529,2085468,Yes,High,5000000
4110,20,3,1,FinTech,Bangalore,1607818,543013,No,Low,500000
4111,17,7,4,E-Commerce,Kolkata,1768408,726141,No,Low,500000
4112,4,10,2,E-Commerce,Hyderabad,625824,1698926,Yes,High,5000000
4113,20,9,7,E-Commerce,Mumbai,1457387,1226186,No,Low,500000
4114,6,12,5,HealthTech,Kolkata,502831,2388896,Yes,High,5000000
4115,20,10,8,FinTech,Chennai,971055,1488445,Yes,High,5000000
4116,2,9,4,E-Commerce,Hyderabad,588889,1839986,Yes,High,5000000
4117,3,4,5,HealthTech,Chennai,997249,2472914,Yes,High,5000000
4118,14,11,1,EdTech,Mumbai,1362858,1770743,Yes,High,5000000
4119,9,4,10,HealthTech,Chennai,172502,2388732,Yes,High,5000000
4120,17,11,5,FinTech,Hyderabad,1373919,87738,No,Low,500000
4121,5,11,8,E-Commerce,Chennai,608077,438523,No,Low,500000
4122,8,3,8,EdTech,Bangalore,1807542,2174039,Yes,High,5000000
4123,16,10,6,AgriTech,Kolkata,1190935,644998,No,Low,500000
4124,10,12,3,AI,Kolkata,1352901,444876,No,Low,500000
4125,19,12,5,FinTech,Delhi,548167,1603359,Yes,High,5000000
4126,11,4,10,AI,Hyderabad,68755,2438155,Yes,High,5000000
4127,6,6,5,FinTech,Pune,1693696,2150527,Yes,High,5000000
4128,3,12,5,AI,Hyderabad,455577,194516,No,Low,500000
4129,13,7,2,FinTech,Mumbai,1986065,797186,No,Low,500000
4130,18,15,8,AgriTech,Pune,1569084,989555,No,Low,500000
4131,14,11,9,AgriTech,Bangalore,328722,1586453,Yes,High,5000000
4132,19,11,2,EdTech,Bangalore,509765,781366,Yes,High,5000000
4133,6,15,8,AI,Hyderabad,722344,1450700,Yes,High,5000000
4134,16,0,10,FinTech,Kolkata,129835,1423163,Yes,High,5000000
4135,12,5,5,E-Commerce,Pune,775355,1122548,Yes,High,5000000
4136,10,10,10,AgriTech,Hyderabad,867791,2265437,Yes,High,5000000
4137,2,14,8,E-Commerce,Chennai,809635,2366022,Yes,High,5000000
4138,10,6,9,AgriTech,Delhi,398523,1226235,Yes,High,5000000
4139,15,4,1,CleanTech,Chennai,422682,2353303,Yes,High,5000000
4140,9,10,9,AI,Chennai,1235934,182336,No,Low,500000
4141,2,15,9,FinTech,Kolkata,99449,380694,Yes,High,5000000
4142,4,5,6,FinTech,Delhi,633321,571384,No,Low,500000
4143,15,11,10,AI,Pune,258799,2062582,Yes,High,5000000
4144,6,8,2,HealthTech,Delhi,763983,2415385,Yes,High,5000000
4145,13,10,2,HealthTech,Chennai,66589,2164501,Yes,High,5000000
4146,9,10,1,EdTech,Hyderabad,1782705,750972,No,Low,500000
4147,3,10,3,AgriTech,Kolkata,1560321,1061703,No,Low,500000
4148,14,8,8,E-Commerce,Chennai,1026841,2249873,Yes,High,5000000
4149,14,5,8,EdTech,Chennai,432555,1294597,Yes,High,5000000
4150,10,5,2,AI,Mumbai,569574,1191919,Yes,High,5000000
4151,20,15,4,HealthTech,Hyderabad,640705,587890,No,Low,500000
4152,18,2,3,FinTech,Delhi,201982,2252669,Yes,High,5000000
4153,19,9,2,AgriTech,Delhi,180239,127610,No,Low,500000
4154,6,12,1,AgriTech,Delhi,136156,471130,Yes,High,5000000
4155,19,13,10,AgriTech,Bangalore,154464,116568,No,Low,500000
4156,18,5,2,HealthTech,Mumbai,1064910,494026,No,Low,500000
4157,13,2,5,AI,Pune,373949,1100145,Yes,High,5000000
4158,2,12,10,AI,Mumbai,982387,1099524,Yes,High,5000000
4159,17,8,2,FinTech,Hyderabad,1220244,460472,No,Low,500000
4160,2,3,8,E-Commerce,Kolkata,894704,606032,No,Low,500000
4161,18,13,10,HealthTech,Bangalore,151824,2091720,Yes,High,5000000
4162,13,0,6,E-Commerce,Hyderabad,197589,1633282,Yes,High,5000000
4163,7,10,8,CleanTech,Delhi,709690,617043,No,Low,500000
4164,18,12,3,FinTech,Bangalore,871959,1180283,Yes,High,5000000
4165,11,13,5,EdTech,Hyderabad,352559,1726109,Yes,High,5000000
4166,19,7,7,HealthTech,Hyderabad,874329,1221473,Yes,High,5000000
4167,19,4,7,CleanTech,Chennai,925527,1628709,Yes,High,5000000
4168,13,3,2,CleanTech,Delhi,1465956,1522646,Yes,High,5000000
4169,8,11,7,AI,Hyderabad,787180,2130298,Yes,High,5000000
4170,19,4,10,EdTech,Pune,1900962,2120395,Yes,High,5000000
4171,17,4,7,FinTech,Bangalore,1985724,1874950,No,Low,500000
4172,11,13,5,CleanTech,Mumbai,1733047,1541635,No,Low,500000
4173,4,12,2,E-Commerce,Kolkata,827995,1229430,Yes,High,5000000
4174,7,6,6,EdTech,Delhi,881206,1441562,Yes,High,5000000
4175,14,13,8,HealthTech,Kolkata,1147871,1154610,Yes,High,5000000
4176,9,10,1,CleanTech,Delhi,1577665,349609,No,Low,500000
4177,13,5,10,FinTech,Mumbai,1559148,2336172,Yes,High,5000000
4178,9,5,10,E-Commerce,Bangalore,576384,1968524,Yes,High,5000000
4179,5,12,3,FinTech,Mumbai,281098,461127,Yes,High,5000000
4180,12,14,6,AgriTech,Hyderabad,772261,1833397,Yes,High,5000000
4181,7,0,3,AgriTech,Pune,1503892,2110236,Yes,High,5000000
4182,3,0,5,FinTech,Hyderabad,1633994,1347152,No,Low,500000
4183,16,9,7,AgriTech,Kolkata,1925548,834582,No,Low,500000
4184,7,12,1,AI,Mumbai,1858836,1692851,No,Low,500000
4185,13,7,4,AI,Hyderabad,1344754,1169926,No,Low,500000
4186,3,9,3,AI,Pune,657015,279501,No,Low,500000
4187,17,13,9,EdTech,Chennai,415650,2252973,Yes,High,5000000
4188,13,3,2,AI,Bangalore,751232,775023,Yes,High,5000000
4189,14,0,1,EdTech,Pune,1967037,2401686,Yes,High,5000000
4190,3,1,4,AgriTech,Kolkata,707463,524448,No,Low,500000
4191,4,2,1,HealthTech,Kolkata,1576336,210751,No,Low,500000
4192,10,5,9,FinTech,Bangalore,549219,1719690,Yes,High,5000000
4193,19,11,10,AgriTech,Chennai,1696878,735653,No,Low,500000
4194,20,11,9,AgriTech,Chennai,1217492,2313368,Yes,High,5000000
4195,7,8,7,AgriTech,Kolkata,58020,1017896,Yes,High,5000000
4196,2,7,2,AgriTech,Kolkata,386998,328414,No,Low,500000
4197,10,1,5,EdTech,Delhi,1919950,614184,No,Low,500000
4198,3,11,9,AI,Delhi,1242713,256107,No,Low,500000
4199,3,5,3,EdTech,Chennai,723109,273530,No,Low,500000
4200,6,8,2,CleanTech,Kolkata,1593977,1557607,No,Low,500000
4201,20,10,10,AI,Kolkata,1416192,940521,No,Low,500000
4202,18,12,2,E-Commerce,Hyderabad,732204,1419961,Yes,High,5000000
4203,6,5,7,HealthTech,Delhi,579015,478994,No,Low,500000
4204,3,7,3,AgriTech,Hyderabad,791386,1507856,Yes,High,5000000
4205,2,12,7,EdTech,Bangalore,245001,1570561,Yes,High,5000000
4206,14,5,3,E-Commerce,Kolkata,1396878,161343,No,Low,500000
4207,9,6,4,E-Commerce,Delhi,1688534,680381,No,Low,500000
4208,15,4,2,CleanTech,Bangalore,893015,620506,No,Low,500000
4209,15,7,10,AgriTech,Hyderabad,288148,2067498,Yes,High,5000000
4210,14,12,4,FinTech,Bangalore,1441337,1047312,No,Low,500000
4211,3,6,8,FinTech,Delhi,1176184,2096901,Yes,High,5000000
4212,17,11,6,HealthTech,Kolkata,1609409,951593,No,Low,500000
4213,11,0,2,CleanTech,Mumbai,1639834,1629203,No,Low,500000
4214,16,11,6,AgriTech,Kolkata,685808,1762989,Yes,High,5000000
4215,19,0,5,CleanTech,Kolkata,1636915,544678,No,Low,500000
4216,2,0,10,E-Commerce,Hyderabad,1216587,372304,No,Low,500000
4217,14,11,1,E-Commerce,Chennai,575972,1411721,Yes,High,5000000
4218,20,0,1,HealthTech,Kolkata,866732,2259524,Yes,High,5000000
4219,2,4,2,HealthTech,Bangalore,1136294,2292884,Yes,High,5000000
4220,16,9,10,AI,Bangalore,1002817,763608,No,Low,500000
4221,5,3,5,AgriTech,Hyderabad,1605836,694435,No,Low,500000
4222,17,6,8,FinTech,Delhi,1637790,1813687,Yes,High,5000000
4223,12,6,3,CleanTech,Pune,438892,321701,No,Low,500000
4224,20,10,6,AI,Kolkata,788982,1193801,Yes,High,5000000
4225,4,15,1,EdTech,Kolkata,426804,2386027,Yes,High,5000000
4226,11,12,9,EdTech,Mumbai,881495,2254548,Yes,High,5000000
4227,18,12,10,AgriTech,Hyderabad,203257,101538,No,Low,500000
4228,2,5,7,E-Commerce,Bangalore,1479698,1200711,No,Low,500000
4229,16,7,1,EdTech,Chennai,154152,544113,Yes,High,5000000
4230,6,3,6,AI,Bangalore,625210,1144809,Yes,High,5000000
4231,6,1,6,CleanTech,Pune,1085198,689798,No,Low,500000
4232,18,6,10,CleanTech,Delhi,1216262,1602181,Yes,High,5000000
4233,6,8,8,HealthTech,Mumbai,452425,841249,Yes,High,5000000
4234,17,15,7,FinTech,Delhi,1236144,1404828,Yes,High,5000000
4235,17,3,5,AgriTech,Mumbai,1939289,176397,No,Low,500000
4236,4,7,4,EdTech,Chennai,166915,2293673,Yes,High,5000000
4237,17,15,5,EdTech,Pune,733622,2463642,Yes,High,5000000
4238,16,11,5,E-Commerce,Mumbai,698371,2337559,Yes,High,5000000
4239,14,8,7,AgriTech,Mumbai,1248310,1496185,Yes,High,5000000
4240,3,4,2,AI,Delhi,529228,375758,No,Low,500000
4241,19,8,8,E-Commerce,Delhi,1560900,1341292,No,Low,500000
4242,15,5,5,AgriTech,Bangalore,1888229,1980404,Yes,High,5000000
4243,19,10,4,AgriTech,Pune,1368199,1464044,Yes,High,5000000
4244,4,5,2,CleanTech,Hyderabad,1957170,1407904,No,Low,500000
4245,10,13,10,AI,Bangalore,1036739,720573,No,Low,500000
4246,19,12,9,CleanTech,Mumbai,1403146,1389233,No,Low,500000
4247,12,11,1,EdTech,Delhi,906372,1667487,Yes,High,5000000
4248,12,5,6,HealthTech,Kolkata,50329,2362169,Yes,High,5000000
4249,7,6,6,FinTech,Chennai,826537,2351010,Yes,High,5000000
4250,17,5,10,EdTech,Mumbai,232482,1641795,Yes,High,5000000
4251,18,9,5,AI,Kolkata,439413,1558137,Yes,High,5000000
4252,2,7,7,FinTech,Mumbai,772818,1913730,Yes,High,5000000
4253,18,12,3,AgriTech,Chennai,429074,1733508,Yes,High,5000000
4254,16,11,10,EdTech,Pune,1258935,1891857,Yes,High,5000000
4255,10,8,9,AgriTech,Chennai,1600887,1243035,No,Low,500000
4256,19,14,3,HealthTech,Chennai,1977254,347368,No,Low,500000
4257,5,2,4,HealthTech,Chennai,280150,536038,Yes,High,5000000
4258,12,8,4,FinTech,Bangalore,786534,1105368,Yes,High,5000000
4259,15,13,2,AgriTech,Hyderabad,943461,449525,No,Low,500000
4260,11,0,3,FinTech,Delhi,1914486,970679,No,Low,500000
4261,14,1,8,EdTech,Kolkata,364419,441549,Yes,High,5000000
4262,5,0,2,AgriTech,Chennai,122085,1036318,Yes,High,5000000
4263,10,7,9,HealthTech,Chennai,405984,483109,Yes,High,5000000
4264,20,12,6,AI,Delhi,613093,805028,Yes,High,5000000
4265,5,3,1,AgriTech,Chennai,318278,2316367,Yes,High,5000000
4266,5,0,3,E-Commerce,Hyderabad,1544504,2133544,Yes,High,5000000
4267,20,14,7,EdTech,Delhi,646170,630224,No,Low,500000
4268,3,14,5,HealthTech,Chennai,102984,1887812,Yes,High,5000000
4269,13,1,10,HealthTech,Delhi,1554787,2387766,Yes,High,5000000
4270,2,10,9,AI,Kolkata,742755,2020633,Yes,High,5000000
4271,15,1,6,HealthTech,Pune,1669207,506065,No,Low,500000
4272,5,2,4,E-Commerce,Chennai,309083,1832967,Yes,High,5000000
4273,7,1,10,FinTech,Chennai,1627648,2317663,Yes,High,5000000
4274,4,9,6,E-Commerce,Kolkata,554214,1303620,Yes,High,5000000
4275,5,9,9,AgriTech,Delhi,1459131,102248,No,Low,500000
4276,5,3,2,CleanTech,Kolkata,1260024,363456,No,Low,500000
4277,20,9,7,AI,Delhi,940628,172931,No,Low,500000
4278,5,14,6,CleanTech,Mumbai,1917265,2174120,Yes,High,5000000
4279,5,13,7,E-Commerce,Delhi,1049776,2429835,Yes,High,5000000
4280,10,2,1,EdTech,Bangalore,1097655,1933683,Yes,High,5000000
4281,18,0,6,CleanTech,Pune,1081674,666624,No,Low,500000
4282,16,1,7,E-Commerce,Hyderabad,1183195,1840993,Yes,High,5000000
4283,4,0,10,AgriTech,Bangalore,702843,304096,No,Low,500000
4284,16,8,8,FinTech,Chennai,1266364,1943506,Yes,High,5000000
4285,3,0,2,E-Commerce,Hyderabad,654253,681995,Yes,High,5000000
4286,7,7,7,AI,Delhi,1236793,1800339,Yes,High,5000000
4287,9,15,7,EdTech,Chennai,1713661,2484987,Yes,High,5000000
4288,6,1,4,FinTech,Bangalore,1642859,160003,No,Low,500000
4289,6,5,10,AI,Pune,1457299,2146065,Yes,High,5000000
4290,10,1,4,E-Commerce,Delhi,1999108,1729700,No,Low,500000
4291,15,12,8,E-Commerce,Pune,92917,1424892,Yes,High,5000000
4292,3,11,9,AgriTech,Delhi,443337,941617,Yes,High,5000000
4293,11,15,4,AgriTech,Bangalore,406617,848349,Yes,High,5000000
4294,10,1,10,AgriTech,Chennai,1179967,1023246,No,Low,500000
4295,5,7,5,AgriTech,Chennai,623491,55214,No,Low,500000
4296,15,11,5,AgriTech,Chennai,634225,2483317,Yes,High,5000000
4297,12,8,2,E-Commerce,Mumbai,1949453,256592,No,Low,500000
4298,5,12,3,AgriTech,Pune,1143635,1290916,Yes,High,5000000
4299,15,14,7,AI,Pune,1635604,1301142,No,Low,500000
4300,18,0,7,HealthTech,Hyderabad,1004772,2447855,Yes,High,5000000
4301,15,13,8,EdTech,Mumbai,1020778,2140150,Yes,High,5000000
4302,13,15,2,CleanTech,Pune,472503,2484491,Yes,High,5000000
4303,7,3,6,CleanTech,Hyderabad,637131,177314,No,Low,500000
4304,15,4,1,E-Commerce,Delhi,1683087,1304633,No,Low,500000
4305,12,5,2,AgriTech,Mumbai,923673,1403553,Yes,High,5000000
4306,11,9,7,HealthTech,Pune,326290,1271973,Yes,High,5000000
4307,4,12,8,EdTech,Mumbai,1992038,1241459,No,Low,500000
4308,9,8,8,E-Commerce,Mumbai,1227315,1560123,Yes,High,5000000
4309,2,9,8,AgriTech,Pune,588030,1763767,Yes,High,5000000
4310,11,5,9,E-Commerce,Mumbai,879602,1372636,Yes,High,5000000
4311,9,10,8,CleanTech,Chennai,1225184,1686927,Yes,High,5000000
4312,15,7,8,FinTech,Delhi,1169921,867256,No,Low,500000
4313,14,12,7,AI,Hyderabad,1062607,1105477,Yes,High,5000000
4314,15,11,4,CleanTech,Pune,127625,1996030,Yes,High,5000000
4315,10,4,9,E-Commerce,Chennai,258664,1070311,Yes,High,5000000
4316,2,4,4,AgriTech,Bangalore,1279424,530252,No,Low,500000
4317,7,9,7,HealthTech,Delhi,202499,1151639,Yes,High,5000000
4318,7,14,3,AI,Pune,1627755,988110,No,Low,500000
4319,17,0,1,E-Commerce,Delhi,250083,318260,Yes,High,5000000
4320,2,4,8,E-Commerce,Pune,1704899,994815,No,Low,500000
4321,15,10,2,AgriTech,Delhi,63699,2266919,Yes,High,5000000
4322,10,0,5,EdTech,Chennai,1452473,356537,No,Low,500000
4323,5,6,8,FinTech,Delhi,1423240,2141429,Yes,High,5000000
4324,18,8,8,E-Commerce,Bangalore,1877050,733069,No,Low,500000
4325,20,11,8,HealthTech,Chennai,649868,350550,No,Low,500000
4326,19,2,2,AgriTech,Hyderabad,1401098,1193562,No,Low,500000
4327,8,14,3,AgriTech,Pune,1714525,295330,No,Low,500000
4328,11,12,6,EdTech,Bangalore,583575,936879,Yes,High,5000000
4329,18,14,6,FinTech,Kolkata,975696,1578796,Yes,High,5000000
4330,8,7,1,HealthTech,Chennai,753467,845783,Yes,High,5000000
4331,6,11,8,AI,Pune,1441025,615776,No,Low,500000
4332,3,1,1,E-Commerce,Hyderabad,764586,553659,No,Low,500000
4333,19,2,3,EdTech,Mumbai,170559,2047470,Yes,High,5000000
4334,13,4,6,E-Commerce,Kolkata,1658527,33541,No,Low,500000
4335,10,0,6,AI,Delhi,102197,493576,Yes,High,5000000
4336,6,8,4,CleanTech,Kolkata,608034,2145970,Yes,High,5000000
4337,6,13,3,CleanTech,Mumbai,160069,1690010,Yes,High,5000000
4338,11,0,6,AI,Chennai,325041,1897832,Yes,High,5000000
4339,3,14,1,HealthTech,Bangalore,758838,2330137,Yes,High,5000000
4340,9,1,7,E-Commerce,Kolkata,1564035,1159237,No,Low,500000
4341,17,10,5,AI,Chennai,827983,279177,No,Low,500000
4342,7,0,9,EdTech,Bangalore,506977,1318656,Yes,High,5000000
4343,7,3,10,HealthTech,Hyderabad,1163560,513184,No,Low,500000
4344,16,9,3,AI,Delhi,1320063,61014,No,Low,500000
4345,16,10,4,AgriTech,Kolkata,348501,618302,Yes,High,5000000
4346,17,11,8,AI,Bangalore,1231691,1058803,No,Low,500000
4347,20,12,8,EdTech,Pune,1200804,1417501,Yes,High,5000000
4348,7,3,6,HealthTech,Bangalore,1274462,318863,No,Low,500000
4349,9,2,5,AgriTech,Kolkata,662745,1992106,Yes,High,5000000
4350,2,11,1,CleanTech,Pune,631515,1433251,Yes,High,5000000
4351,12,15,8,CleanTech,Pune,1030271,586201,No,Low,500000
4352,11,0,4,CleanTech,Hyderabad,334293,47625,No,Low,500000
4353,6,7,4,EdTech,Mumbai,1334083,1655042,Yes,High,5000000
4354,17,8,3,FinTech,Kolkata,1730482,268418,No,Low,500000
4355,14,0,3,HealthTech,Hyderabad,288647,475486,Yes,High,5000000
4356,16,13,5,FinTech,Hyderabad,355724,156769,No,Low,500000
4357,20,2,2,E-Commerce,Mumbai,1525473,1160217,No,Low,500000
4358,16,10,1,CleanTech,Bangalore,1554253,1564957,Yes,High,5000000
4359,14,13,1,AI,Hyderabad,1572512,741904,No,Low,500000
4360,19,11,8,E-Commerce,Bangalore,1053867,1803112,Yes,High,5000000
4361,18,8,6,AI,Chennai,1138107,169049,No,Low,500000
4362,5,9,8,AgriTech,Hyderabad,1501690,2214335,Yes,High,5000000
4363,2,4,2,EdTech,Kolkata,886004,2142491,Yes,High,5000000
4364,6,7,9,E-Commerce,Pune,824386,1335770,Yes,High,5000000
4365,18,12,6,CleanTech,Mumbai,1981425,1559272,No,Low,500000
4366,14,11,6,EdTech,Delhi,988411,2490245,Yes,High,5000000
4367,7,13,4,HealthTech,Hyderabad,455116,534118,Yes,High,5000000
4368,16,14,3,AgriTech,Bangalore,1822976,185924,No,Low,500000
4369,4,5,1,E-Commerce,Delhi,451405,684631,Yes,High,5000000
4370,13,8,7,AgriTech,Chennai,551331,770002,Yes,High,5000000
4371,20,4,1,HealthTech,Pune,151713,372911,Yes,High,5000000
4372,12,9,4,CleanTech,Pune,1527199,609522,No,Low,500000
4373,6,4,5,AI,Kolkata,1078911,1855763,Yes,High,5000000
4374,8,7,6,EdTech,Chennai,180974,316040,Yes,High,5000000
4375,14,13,4,AI,Pune,1910674,1569894,No,Low,500000
4376,12,4,4,EdTech,Kolkata,653152,1173488,Yes,High,5000000
4377,15,12,5,AgriTech,Chennai,136523,1536829,Yes,High,5000000
4378,14,7,3,CleanTech,Chennai,445517,1463598,Yes,High,5000000
4379,6,5,8,AI,Chennai,1386532,1696773,Yes,High,5000000
4380,14,14,3,E-Commerce,Chennai,1254729,1333070,Yes,High,5000000
4381,17,7,8,AgriTech,Bangalore,846080,2285980,Yes,High,5000000
4382,17,13,2,AI,Mumbai,836804,493529,No,Low,500000
4383,10,6,4,CleanTech,Bangalore,1890670,1321848,No,Low,500000
4384,10,1,9,EdTech,Mumbai,1145666,1249920,Yes,High,5000000
4385,17,5,9,EdTech,Pune,532097,112438,No,Low,500000
4386,3,4,4,E-Commerce,Chennai,1090752,1170089,Yes,High,5000000
4387,5,4,5,AI,Bangalore,171158,182545,Yes,High,5000000
4388,6,15,8,AgriTech,Pune,302818,1896668,Yes,High,5000000
4389,3,10,8,EdTech,Pune,1063030,105223,No,Low,500000
4390,19,10,2,FinTech,Mumbai,1912956,1615666,No,Low,500000
4391,6,8,5,FinTech,Hyderabad,869472,1472150,Yes,High,5000000
4392,7,8,3,E-Commerce,Hyderabad,295793,2266258,Yes,High,5000000
4393,8,15,3,EdTech,Pune,1468657,677068,No,Low,500000
4394,2,0,3,AI,Kolkata,258702,2340050,Yes,High,5000000
4395,14,14,7,AgriTech,Delhi,560543,109494,No,Low,500000
4396,8,0,8,AI,Pune,1820726,811268,No,Low,500000
4397,19,6,5,AI,Kolkata,883188,317507,No,Low,500000
4398,6,14,5,E-Commerce,Chennai,1796422,442274,No,Low,500000
4399,16,10,4,HealthTech,Kolkata,1394686,628400,No,Low,500000
4400,14,7,8,AgriTech,Mumbai,1526591,276010,No,Low,500000
4401,17,13,8,AgriTech,Pune,243667,489396,Yes,High,5000000
4402,3,13,6,AI,Kolkata,1718394,2300385,Yes,High,5000000
4403,16,5,10,EdTech,Bangalore,944422,2282586,Yes,High,5000000
4404,12,13,2,CleanTech,Pune,1146536,346560,No,Low,500000
4405,20,4,3,HealthTech,Chennai,1704872,573738,No,Low,500000
4406,10,15,4,FinTech,Chennai,1840295,1610364,No,Low,500000
4407,3,10,3,EdTech,Hyderabad,109357,1048694,Yes,High,5000000
4408,4,0,9,AgriTech,Kolkata,1508814,1291310,No,Low,500000
4409,20,10,9,CleanTech,Mumbai,508953,1201799,Yes,High,5000000
4410,17,14,7,E-Commerce,Bangalore,111078,736238,Yes,High,5000000
4411,11,1,7,E-Commerce,Mumbai,299835,938047,Yes,High,5000000
4412,10,15,8,AgriTech,Mumbai,949901,1785773,Yes,High,5000000
4413,2,5,7,EdTech,Kolkata,1913032,1770758,No,Low,500000
4414,11,2,7,FinTech,Delhi,901270,719173,No,Low,500000
4415,17,12,1,AgriTech,Mumbai,880407,1177498,Yes,High,5000000
4416,2,1,9,AgriTech,Bangalore,944214,708243,No,Low,500000
4417,15,3,3,FinTech,Kolkata,609395,631958,Yes,High,5000000
4418,17,8,8,EdTech,Bangalore,1212455,2313004,Yes,High,5000000
4419,15,14,7,AI,Mumbai,1078584,919770,No,Low,500000
4420,5,6,10,EdTech,Chennai,321444,617706,Yes,High,5000000
4421,3,0,1,EdTech,Delhi,1625492,1012603,No,Low,500000
4422,17,6,2,AgriTech,Chennai,1196691,365475,No,Low,500000
4423,10,0,5,HealthTech,Bangalore,1111637,313867,No,Low,500000
4424,19,2,3,AI,Delhi,1886423,204086,No,Low,500000
4425,12,6,6,CleanTech,Hyderabad,1717151,268187,No,Low,500000
4426,16,6,2,E-Commerce,Bangalore,1783277,304839,No,Low,500000
4427,7,15,5,AI,Hyderabad,1529858,1586892,Yes,High,5000000
4428,20,13,2,FinTech,Delhi,338678,1260928,Yes,High,5000000
4429,15,10,6,E-Commerce,Delhi,1315197,2212383,Yes,High,5000000
4430,15,13,5,CleanTech,Kolkata,1775293,2287438,Yes,High,5000000
4431,17,14,10,AgriTech,Pune,1985700,762539,No,Low,500000
4432,17,14,6,E-Commerce,Chennai,1205956,546930,No,Low,500000
4433,3,8,3,E-Commerce,Delhi,1172333,244261,No,Low,500000
4434,5,0,6,E-Commerce,Chennai,1251085,1693643,Yes,High,5000000
4435,18,10,4,AI,Hyderabad,824188,1479072,Yes,High,5000000
4436,20,2,3,AgriTech,Delhi,275613,84160,No,Low,500000
4437,4,2,7,HealthTech,Chennai,1627340,272802,No,Low,500000
4438,12,4,6,HealthTech,Delhi,442744,2278351,Yes,High,5000000
4439,13,8,7,HealthTech,Mumbai,582333,178294,No,Low,500000
4440,7,0,3,AI,Bangalore,760854,887494,Yes,High,5000000
4441,19,6,2,FinTech,Kolkata,707028,248324,No,Low,500000
4442,18,10,10,E-Commerce,Delhi,1601522,2086097,Yes,High,5000000
4443,2,6,2,AgriTech,Bangalore,634424,881025,Yes,High,5000000
4444,6,3,9,AgriTech,Delhi,1957175,1637747,No,Low,500000
4445,13,14,8,FinTech,Chennai,64512,147408,Yes,High,5000000
4446,2,7,4,HealthTech,Hyderabad,643898,1521533,Yes,High,5000000
4447,13,1,5,AI,Kolkata,169062,1414183,Yes,High,5000000
4448,12,4,10,AI,Bangalore,1461930,1627711,Yes,High,5000000
4449,20,15,5,FinTech,Mumbai,1125652,215764,No,Low,500000
4450,9,1,9,AgriTech,Pune,212187,1408832,Yes,High,5000000
4451,9,13,6,AgriTech,Kolkata,370999,2059641,Yes,High,5000000
4452,19,3,5,E-Commerce,Pune,422045,1249930,Yes,High,5000000
4453,8,15,6,E-Commerce,Hyderabad,1377328,1857074,Yes,High,5000000
4454,15,12,3,AgriTech,Delhi,1403460,276681,No,Low,500000
4455,10,15,5,E-Commerce,Chennai,417508,2339012,Yes,High,5000000
4456,8,5,1,E-Commerce,Bangalore,776527,1158100,Yes,High,5000000
4457,4,5,3,HealthTech,Kolkata,1336470,1251326,No,Low,500000
4458,6,15,8,EdTech,Hyderabad,705117,2155578,Yes,High,5000000
4459,13,12,4,AgriTech,Chennai,361138,1513705,Yes,High,5000000
4460,10,6,10,AgriTech,Pune,320950,1944760,Yes,High,5000000
4461,12,8,7,HealthTech,Bangalore,884022,1085413,Yes,High,5000000
4462,7,12,6,HealthTech,Hyderabad,785632,654346,No,Low,500000
4463,6,15,6,AgriTech,Mumbai,612381,2379084,Yes,High,5000000
4464,15,10,2,FinTech,Kolkata,1184654,642792,No,Low,500000
4465,7,6,8,FinTech,Mumbai,659402,593825,No,Low,500000
4466,15,9,4,EdTech,Pune,811015,1555970,Yes,High,5000000
4467,10,12,4,AgriTech,Pune,364732,2071556,Yes,High,5000000
4468,2,14,4,FinTech,Kolkata,1086933,2389360,Yes,High,5000000
4469,15,11,9,AgriTech,Kolkata,1466482,2403151,Yes,High,5000000
4470,6,15,7,FinTech,Mumbai,1010029,1482157,Yes,High,5000000
4471,11,0,1,AI,Delhi,1460959,1226237,No,Low,500000
4472,20,2,10,E-Commerce,Pune,1831805,2372611,Yes,High,5000000
4473,3,3,1,EdTech,Kolkata,104248,2013000,Yes,High,5000000
4474,15,10,10,HealthTech,Delhi,119516,1304951,Yes,High,5000000
4475,15,10,4,AgriTech,Pune,1613005,472309,No,Low,500000
4476,17,0,3,FinTech,Mumbai,193004,1172871,Yes,High,5000000
4477,9,10,7,E-Commerce,Hyderabad,1127566,453269,No,Low,500000
4478,6,13,7,CleanTech,Chennai,1626124,2130995,Yes,High,5000000
4479,13,3,6,AgriTech,Delhi,1520688,581605,No,Low,500000
4480,11,12,9,AI,Hyderabad,1478984,1774936,Yes,High,5000000
4481,3,0,6,E-Commerce,Bangalore,159072,891234,Yes,High,5000000
4482,2,9,3,AgriTech,Delhi,231010,1523945,Yes,High,5000000
4483,3,0,10,E-Commerce,Mumbai,928961,1313272,Yes,High,5000000
4484,17,11,7,E-Commerce,Hyderabad,1055898,2234107,Yes,High,5000000
4485,7,1,1,HealthTech,Pune,1718159,983122,No,Low,500000
4486,6,14,5,HealthTech,Pune,1215407,803776,No,Low,500000
4487,4,0,8,FinTech,Pune,1089659,1646765,Yes,High,5000000
4488,12,4,2,E-Commerce,Bangalore,1756670,2295256,Yes,High,5000000
